customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,avg_monthly_spend,spend_trend_ratio,service_count,streaming_count,has_protection_bundle,is_month_to_month,is_electronic_check,is_auto_payment,is_new_customer,family_account,tenure_bucket,charge_per_service,revenue_at_risk_annual
8305-VHZBZ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.2,20.2,1,20.2,1.0,1,0,0,1,0,0,1,0,0-6m,20.2,242.4
8309-IEYJD,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,0,70.6,1.0,2,0,0,1,0,0,1,0,0-6m,35.3,847.2
8309-PPCED,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,0,110.87,0.996,8,2,0,0,0,1,0,1,4y+,13.81,1325.4
8311-UEUAB,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,0,78.05,0.967,6,2,0,0,1,0,0,1,4y+,12.58,906.0
8313-AFGBW,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,0,74.95,0.982,6,2,0,0,1,0,0,1,2-4y,12.27,883.2
8313-KTIHG,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,0,62.35,0.983,4,1,0,1,1,0,1,0,0-6m,15.32,735.6
8313-NDOIA,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,0,103.94,1.002,7,2,0,1,1,0,0,0,1-2y,14.88,1249.8
8314-DPQHL,Male,0,No,No,9,No,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.8,463.6,0,51.51,0.986,5,1,1,0,0,0,0,0,7-12m,10.16,609.6
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,144.15,0,20.59,0.964,1,0,0,0,0,0,0,1,7-12m,19.85,238.2
8316-BBQAY,Female,0,No,No,65,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,0,60.32,0.994,6,2,1,0,0,1,0,0,4y+,9.99,719.4
8317-BVKSO,Male,0,No,No,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.05,299.3,0,21.38,0.938,1,0,0,1,1,0,0,0,1-2y,20.05,240.6
8318-LCNBW,Male,0,Yes,No,35,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,0,55.17,0.963,5,2,0,0,0,1,0,1,2-4y,10.63,637.8
8319-QBEHW,Male,0,No,Yes,26,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,0,39.38,1.015,3,1,0,0,0,1,0,1,2-4y,13.32,479.4
8325-QRPZR,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.15,525.0,0,75.0,1.002,3,0,0,1,1,0,0,0,7-12m,25.05,901.8
8327-LZKAS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,1,105.44,1.02,7,2,0,0,1,0,0,1,2-4y,15.36,1290.6
8327-WKMIE,Male,0,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.15,785.75,0,21.24,0.949,1,0,0,0,0,1,0,0,2-4y,20.15,241.8
8328-SKJNO,Male,0,No,Yes,23,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.4,0,41.19,0.987,4,0,1,0,0,1,0,1,1-2y,10.16,487.8
8329-GWVPJ,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,0,71.15,0.98,2,0,0,1,0,1,0,1,4y+,34.88,837.0
8329-IBCTI,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,1,19.65,1.0,1,0,0,1,0,0,1,0,0-6m,19.65,235.8
8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,0,109.78,0.953,7,2,0,0,0,1,0,0,2-4y,14.95,1255.8
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,0,74.12,0.959,7,0,1,0,0,1,0,0,4y+,10.16,853.2
8332-OSJDW,Male,0,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,26.4,314.95,0,26.25,1.006,2,0,0,0,0,0,0,1,7-12m,13.2,316.8
8336-TAVKX,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,0,78.92,0.994,8,1,1,0,0,1,0,1,4y+,9.81,941.4
8337-MSSXB,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,1,84.35,1.023,4,1,0,1,1,0,0,0,1-2y,21.57,1035.6
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,1,91.43,0.982,5,1,0,1,1,0,0,1,7-12m,17.96,1077.6
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,0,66.83,0.995,6,0,1,0,0,1,0,1,4y+,11.08,798.0
8344-WFMFH,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,484.05,0,53.78,0.932,3,0,0,1,1,0,0,1,7-12m,16.7,601.2
8345-MVDYC,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,0,80.42,1.015,7,2,1,0,0,1,0,0,2-4y,11.66,979.8
8347-GDTMP,Female,0,Yes,No,64,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.45,1225.65,0,19.15,1.016,1,0,0,0,0,1,0,1,4y+,19.45,233.4
8348-HFYIV,Male,0,No,No,2,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,1,45.17,1.09,4,2,0,1,1,0,1,0,0-6m,12.31,591.0
8348-JLBUG,Male,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),80.3,5017.7,0,78.4,1.024,4,0,0,0,0,1,0,1,4y+,20.07,963.6
8350-NYMVI,Female,0,No,No,39,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,0,40.95,1.004,4,0,0,1,0,1,0,0,2-4y,10.28,493.2
8356-WUAOJ,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,45.0,0,45.0,1.0,2,0,0,1,1,0,1,1,0-6m,22.5,540.0
8357-EQXFO,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,1,94.41,1.01,5,2,0,1,1,0,0,0,7-12m,19.07,1144.2
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.35,1423.85,0,24.55,0.992,2,0,0,0,0,1,0,0,4y+,12.18,292.2
8361-LTMKD,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,306.6,1,76.65,0.971,3,0,0,1,0,0,1,1,0-6m,24.8,892.8
8364-TRMMK,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,1,50.43,1.004,3,0,0,1,0,0,1,0,0-6m,16.88,607.8
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,1,74.35,1.0,3,0,0,1,1,0,1,1,0-6m,24.78,892.2
8374-UULRV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,0,87.63,0.982,8,2,1,0,0,1,0,0,4y+,10.76,1032.6
8374-XGEJJ,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4388.4,1,102.06,0.99,6,2,0,1,1,0,0,1,2-4y,16.83,1212.0
8375-DKEBR,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,69.6,1.0,2,0,0,1,1,0,1,0,0-6m,34.8,835.2
8375-KVTHK,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,0,99.33,1.01,6,2,0,0,1,0,0,1,4y+,16.72,1203.6
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,0,104.12,0.971,6,2,0,1,0,1,0,1,2-4y,16.86,1213.8
8380-MQINP,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.3,1079.05,0,19.62,1.035,1,0,0,0,0,0,0,1,4y+,20.3,243.6
8380-PEFPE,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,1,71.65,1.0,2,0,0,1,1,0,1,1,0-6m,35.83,859.8
8382-SHQEH,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,1,95.62,0.888,4,1,0,1,1,0,0,1,7-12m,21.23,1018.8
8383-SGHJU,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,0,59.18,1.004,5,0,1,0,1,0,0,0,2-4y,11.88,712.8
8384-FZBJK,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,5611.7,0,98.45,1.022,6,2,0,1,1,0,0,1,4y+,16.77,1207.2
8387-MOJJT,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,1,80.57,0.967,3,1,0,1,0,1,0,1,2-4y,25.98,935.4
8387-UGUSU,Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,284.3,0,18.95,1.058,1,0,0,1,0,0,0,1,1-2y,20.05,240.6
8388-DMKAE,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.25,174.65,0,21.83,0.928,1,0,0,0,0,0,0,0,7-12m,20.25,243.0
8388-FYNPZ,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,0,61.29,0.926,4,0,0,1,1,0,1,0,0-6m,14.19,681.0
8390-FESFV,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,0,83.76,1.009,8,2,0,0,0,1,0,0,4y+,10.56,1014.0
8393-DLHGA,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,1,97.95,0.979,5,2,0,1,1,0,0,1,2-4y,19.18,1150.8
8393-JMVMB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,19.45,0,19.45,1.0,1,0,0,1,0,0,1,0,0-6m,19.45,233.4
8395-ETZKQ,Male,1,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.5,1193.55,0,17.55,1.111,1,0,0,0,0,1,0,1,4y+,19.5,234.0
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,1,102.35,0.977,6,2,0,1,1,0,0,1,2-4y,16.68,1200.6
8398-TBIYD,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,0,85.9,0.986,5,0,1,0,0,1,0,0,4y+,16.94,1016.4
8399-YNDCH,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,1,58.86,1.02,4,1,0,1,0,1,0,0,1-2y,15.01,720.6
8400-WZICQ,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,0,56.94,0.978,4,0,0,1,1,0,0,1,4y+,13.93,668.4
8401-EMUWF,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,0,72.82,0.953,6,1,0,1,0,1,0,1,2-4y,11.57,832.8
8402-EIVQS,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,0,100.49,1.004,6,2,0,0,0,1,0,1,4y+,16.82,1210.8
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.65,835.15,0,20.37,1.014,1,0,0,0,0,0,0,0,2-4y,20.65,247.8
8404-FYDIB,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,0,84.95,1.02,5,0,0,1,0,1,0,0,2-4y,17.33,1039.8
8404-GFGCZ,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,0,62.52,1.049,5,1,0,1,1,0,1,1,0-6m,13.12,787.2
8404-VIOMB,Female,0,No,No,66,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,0,62.67,0.997,7,2,1,0,0,1,0,0,4y+,8.93,750.0
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.25,394.85,0,26.32,0.959,2,0,0,1,1,0,0,1,1-2y,12.63,303.0
8405-IGQFX,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.05,5817.0,0,92.33,0.975,5,1,0,0,0,1,0,0,4y+,18.01,1080.6
8406-LNMHF,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,0,83.1,0.998,5,0,0,0,0,1,0,1,4y+,16.59,995.4
8409-WQJUX,Female,0,No,No,25,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,0,56.93,0.952,5,2,0,0,1,0,0,0,2-4y,10.84,650.4
8410-BGQXN,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.4,93.4,0,23.35,0.831,1,0,0,1,0,0,1,0,0-6m,19.4,232.8
8413-VONUO,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,1,83.65,1.143,5,2,0,1,1,0,1,0,0-6m,19.13,1147.8
8413-YNHNV,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,0,91.62,0.989,9,2,1,0,0,0,0,0,4y+,10.07,1087.8
8414-MYSHR,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,1,89.95,1.016,4,2,0,1,1,0,1,0,0-6m,22.85,1096.8
8414-OOEEL,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,0,78.73,1.01,7,2,0,0,0,1,0,1,4y+,11.36,954.0
8417-FMLZI,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.55,477.55,1,79.59,1.05,4,1,0,1,0,1,1,1,0-6m,20.89,1002.6
8417-GSODA,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,0,91.72,1.005,5,2,0,0,0,1,0,1,2-4y,18.44,1106.4
8421-WZOOW,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,0,97.67,0.976,6,1,0,1,0,1,0,1,4y+,15.88,1143.6
8429-XIBUM,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,1,105.32,0.962,6,2,0,1,0,1,0,0,1-2y,16.89,1216.2
8430-TWCBX,Female,0,Yes,No,49,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.7,1032.05,0,21.06,0.983,1,0,0,0,0,1,0,1,4y+,20.7,248.4
8433-WPJTV,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,0,104.11,0.998,7,2,0,0,0,1,0,1,4y+,14.84,1246.8
8433-WXGNA,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,1,94.6,0.8,3,0,0,1,1,0,1,0,0-6m,25.23,908.4
8434-PNQZX,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,0,80.32,0.977,7,2,0,0,0,1,0,0,2-4y,11.21,941.4
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.55,1305.95,0,21.41,0.96,1,0,0,0,0,1,0,1,4y+,20.55,246.6
8436-BJUMM,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.6,1,79.64,1.052,4,1,0,1,1,0,0,1,2-4y,20.94,1005.0
8439-LTUGF,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.0,198.6,0,19.86,1.007,1,0,0,1,0,1,0,0,7-12m,20.0,240.0
8441-SHIPE,Female,0,No,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.6,1790.35,0,26.72,0.958,2,0,0,0,0,1,0,0,4y+,12.8,307.2
8443-WVPSS,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,1,99.09,1.008,6,2,0,1,1,0,0,1,7-12m,16.64,1198.2
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,1,79.72,0.954,3,0,0,1,1,0,1,0,0-6m,25.35,912.6
8444-WRIDW,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,1,79.16,1.016,4,0,0,1,0,1,0,0,4y+,20.11,965.4
8445-DNBAE,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,0,50.05,1.0,3,0,0,1,1,0,1,1,0-6m,16.68,600.6
8450-JOVAH,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,1,56.77,0.999,4,0,0,1,0,0,1,1,0-6m,14.18,680.4
8450-LUGUK,Female,0,Yes,Yes,37,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.1,861.85,0,23.29,1.035,2,0,0,0,0,1,0,1,2-4y,12.05,289.2
8450-UYIBU,Female,1,No,No,35,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,0,40.99,0.972,3,1,0,1,1,0,0,0,2-4y,13.28,478.2
8454-AATJP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,0,116.74,0.986,9,2,1,0,0,1,0,0,4y+,12.78,1380.6
8455-HIRAQ,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,0,46.16,0.963,2,0,0,1,0,0,0,0,7-12m,22.23,533.4
8456-QDAVC,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,1495.1,0,78.69,1.0,3,1,0,1,0,1,0,0,1-2y,26.23,944.4
8457-XIGKN,Male,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.6,356.15,0,17.81,1.101,1,0,0,1,0,1,0,0,1-2y,19.6,235.2
8461-EFQYM,Female,0,No,No,38,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,24.25,914.4,0,24.06,1.008,2,0,0,0,1,0,0,0,2-4y,12.13,291.0
8464-EETCQ,Male,0,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),18.8,1094.35,0,19.2,0.979,1,0,0,0,0,1,0,0,4y+,18.8,225.6
8465-SBRXP,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,0,95.16,0.997,6,1,0,0,0,1,0,1,2-4y,15.82,1138.8
8466-PZBLH,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,0,102.77,1.018,7,2,1,0,0,1,0,1,4y+,14.94,1255.2
8467-WYNSR,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,0,56.96,0.967,4,0,1,1,0,0,0,0,1-2y,13.78,661.2
8468-EHYJA,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,0,96.44,1.033,6,2,0,1,1,0,0,1,4y+,16.61,1195.8
8468-FZTOE,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.35,5237.4,0,72.74,1.022,7,1,1,0,1,0,0,1,4y+,10.62,892.2
8469-SNFFH,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,0,78.98,1.005,8,1,1,0,0,1,0,1,4y+,9.93,952.8
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,1,73.65,1.0,3,0,0,1,1,0,1,0,0-6m,24.55,883.8
8474-UMLNT,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,0,64.79,1.046,6,1,1,1,0,1,0,0,1-2y,11.3,813.6
8480-PPONV,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,0,115.47,1.001,9,2,1,0,0,1,0,1,4y+,12.84,1386.6
8481-YYXWG,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,1,92.34,0.968,5,1,0,1,1,0,1,0,0-6m,17.87,1072.2
8485-GJCDN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,318.5,1,63.7,1.084,2,0,0,1,0,0,1,0,0-6m,34.52,828.6
8486-AYEQH,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,0,71.86,1.058,3,0,0,1,1,0,0,0,2-4y,25.35,912.6
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,0,78.43,1.027,4,0,0,1,0,1,0,0,1-2y,20.14,966.6
8495-LJDFO,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,0,111.11,0.981,8,2,1,1,0,1,0,0,4y+,13.62,1307.4
8495-PRWFH,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,0,57.66,0.965,4,0,0,1,1,0,0,0,2-4y,13.91,667.8
8496-DMZUK,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,0,94.02,0.961,6,0,0,0,0,1,0,0,2-4y,15.07,1084.8
8496-EJAUI,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,1,74.97,0.985,3,0,0,1,0,1,0,0,1-2y,24.62,886.2
8498-XXGWA,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.15,3673.15,0,56.51,0.976,4,0,0,1,0,0,0,1,4y+,13.79,661.8
8499-BRXTD,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,401.85,0,22.33,0.9,1,0,0,0,0,0,0,0,1-2y,20.1,241.2
8510-AWCXC,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,1,100.62,1.002,6,2,0,1,1,0,0,0,1-2y,16.8,1209.6
8510-BBWMU,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.75,806.95,0,19.68,1.003,1,0,0,0,0,0,0,0,2-4y,19.75,237.0
